citation_spec_path,anchor,test_file,test_name,verdict,justification,safety_relevant,gate19_credits_it,resolution,decisive_assertion
openspec/specs/case-types/spec.md,the-starting-status-is-not-asked-for-at-create-time,tests/e2e/case-type-create-form.spec.ts,asks the twelve authoring fields and not the other twenty-nine,verified,"NOT_ASKED includes 'initialStatus', so the loop asserts the starting status field is absent from the create form.",no,yes,resolves to a scenario,"await expect(dialog.locator(`[data-cn-field=""${key}""]`), `${key} is not a create-time field`).toHaveCount(0)"
openspec/specs/case-types/spec.md,the-form-opens-on-the-title-rather-than-alphabetically,tests/e2e/case-type-create-form.spec.ts,opens on the title rather than alphabetically,verified,"Reads the rendered data-cn-field order and asserts it equals the declared authoring order, plus title first and category later than first.",no,yes,resolves to a scenario,expect(keys).toEqual(AUTHORING_FIELDS)
openspec/specs/case-types/spec.md,the-fields-are-laid-out-in-two-columns,tests/e2e/case-type-create-form.spec.ts,lays the fields out in two columns,verified,"Measures the rendered left edges of the single-line fields and asserts exactly two distinct columns, which is the scenario's measured clause.",no,yes,resolves to a scenario,expect(new Set(lefts).size).toBe(2)
openspec/specs/case-types/spec.md,the-fields-are-laid-out-in-two-columns,tests/e2e/case-type-create-form.spec.ts,gives the three prose fields the full width,verified,"Measures each prose field's rendered width against the title's and asserts the full-width span, the scenario's second clause.",no,yes,resolves to a scenario,"expect(width, `${key} should span both columns`).toBeGreaterThan(widths.title * 1.5)"
openspec/specs/case-types/spec.md,the-fields-are-laid-out-in-two-columns,tests/e2e/case-type-create-form.spec.ts,renders the prose fields as multi-line inputs,partial,"The cited scenario is about two columns and full-width prose; this test asserts textarea-ness only, which survives a total collapse of the column layout.",no,yes,resolves to a scenario,"await expect(dialog.locator(`[data-cn-field=""${key}""] textarea`), `${key} is a paragraph, not a single line`).toHaveCount(1)"
openspec/changes/archive/2026-06-13-case-types-04-property-doc-decision-tabs/tasks.md,TASK-CT-13,tests/e2e/case-type-edit-and-setup.spec.ts,every entry in the row menu has a visible label,dangling,Packet reports the TASK-CT-13 anchor is not found in the archived tasks.md; the citation also points at a change task list rather than a spec.,no,no,anchor not found in target file,expect(labels.filter((l) => l === '')).toEqual([])
openspec/changes/archive/2026-06-13-case-types-04-property-doc-decision-tabs/tasks.md,TASK-CT-13,tests/e2e/case-type-edit-and-setup.spec.ts,the menu offers View and Edit exactly once each,dangling,"Same unresolved TASK-CT-13 anchor in the archived change's tasks.md, so the citation proves nothing regardless of the assertion.",no,no,anchor not found in target file,expect(text.match(/\bView\b/g) || []).toHaveLength(1)
openspec/changes/archive/2026-06-13-case-types-04-property-doc-decision-tabs/tasks.md,TASK-CT-13,tests/e2e/case-type-edit-and-setup.spec.ts,Edit navigates to the case type detail route,dangling,"Unresolved TASK-CT-13 anchor; the assertion is also a bare URL check, so even a resolving target would carry little.",no,no,anchor not found in target file,"await expect(page).toHaveURL(/\/settings\/case-types\/[^/]+$/, { timeout: 20000 })"
openspec/changes/archive/2026-06-13-case-types-04-property-doc-decision-tabs/tasks.md,TASK-CT-13,tests/e2e/case-type-edit-and-setup.spec.ts,Edit does not open a dialog over the index,dangling,Unresolved TASK-CT-13 anchor in the archived tasks.md target.,no,no,anchor not found in target file,await expect(page.getByRole('dialog').filter({ hasText: 'Edit Case Type' })).toHaveCount(0)
openspec/changes/archive/2026-06-13-case-types-04-property-doc-decision-tabs/tasks.md,TASK-CT-13,tests/e2e/case-type-edit-and-setup.spec.ts,the detail page offers an Edit button,dangling,Unresolved TASK-CT-13 anchor in the archived tasks.md target.,no,no,anchor not found in target file,"await expect(page.locator('[data-testid=""cn-detail-page-edit""]')).toBeVisible({ timeout: 20000 })"
openspec/changes/archive/2026-06-13-case-types-04-property-doc-decision-tabs/tasks.md,TASK-CT-13,tests/e2e/case-type-edit-and-setup.spec.ts,the Edit button opens the record form,dangling,Unresolved TASK-CT-13 anchor in the archived tasks.md target.,no,no,anchor not found in target file,await expect(page.getByRole('dialog')).toBeVisible({ timeout: 20000 })
openspec/specs/first-time-setup/spec.md,,tests/e2e/case-type-edit-and-setup.spec.ts,"the server reports every actionable step, and reports the optional ones as outstanding",partial,"Asserts the status payload names three steps with boolean done, but never version, never completed, and never that register-check.done reflects the register config.",no,no,no anchor: cites a whole spec file,expect(body.steps).toHaveProperty('register-check')
openspec/specs/first-time-setup/spec.md,,tests/e2e/case-type-edit-and-setup.spec.ts,a completed wizard does not keep the optional secret step outstanding,partial,"The else branch passes on any instance whose register is unconfigured, and dwangsom-secret is not a step the cited spec declares at all.",no,no,no anchor: cites a whole spec file,"expect(second.steps['dwangsom-secret'].done, 'once the required steps are complete the optional secret step is settled').toBe(true)"
openspec/specs/first-time-setup/spec.md,,tests/e2e/case-type-edit-and-setup.spec.ts,a completed wizard stays closed on a fresh browser profile,partial,"Skips unless the wizard is already completed, then asserts a step the cited spec never declares; the spec's gating requirement is untouched.",no,no,no anchor: cites a whole spec file,"expect(status.steps['dwangsom-secret'].done, 'a completed wizard has settled the optional secret step').toBe(true)"
openspec/specs/first-time-setup/spec.md,,tests/e2e/case-type-edit-and-setup.spec.ts,the wizard opens exactly when an optional step is outstanding,verified,"Asserts the optional step is offered when outstanding and absent when not, and that the shell stays reachable, matching 'Optional seed does not gate'.",no,no,no anchor: cites a whole spec file,"await expect(wizard, `outstanding optional steps: ${outstanding.join(', ')}`).toBeVisible({ timeout: 30000 })"
openspec/specs/first-time-setup/spec.md,,tests/e2e/case-type-edit-and-setup.spec.ts,the wizard offers no step the seed action cannot fulfil,partial,"Asserts the seed step is ABSENT, while REQ-SETUP-PRO-001 of the cited spec mandates it; honouring the cited requirement would turn this test red.",yes,no,no anchor: cites a whole spec file,"expect(Object.keys(before?.steps ?? {}), 'a step the wizard cannot render is one it can never prompt for').not.toContain('seed')"
openspec/specs/first-time-setup/spec.md,,tests/e2e/case-type-edit-and-setup.spec.ts,the tour a user actually gets includes the Case types and Flows stops,partial,Greps the built JS for walkthrough step ids; the cited first-time-setup spec declares setup-wizard steps only and requires no walkthrough tour.,no,no,no anchor: cites a whole spec file,"expect(bundle, `walkthrough step ""${id}"" missing from the built bundle`).toContain(id)"
openspec/specs/first-time-setup/spec.md,,tests/e2e/case-type-edit-and-setup.spec.ts,"the tour opens for a user who has not seen it, and offers all seven steps",partial,"Asserts the walkthrough dialog's step count; the cited spec covers the setup wizard and its status endpoint, not the tour.",no,no,no anchor: cites a whole spec file,await expect(tour).toContainText('/ 7')
openspec/specs/first-time-setup/spec.md,,tests/e2e/case-type-edit-and-setup.spec.ts,neither new stop forces the user to create anything,partial,A substring check over the bundle for tour advance behaviour that the cited setup spec never states.,no,no,no anchor: cites a whole spec file,"expect(window, `${id} must not require creating one`).not.toContain('object-created')"
openspec/specs/first-time-setup/spec.md,,tests/e2e/case-type-edit-and-setup.spec.ts,both new stops can actually anchor to their nav item,partial,Asserts nav anchors exist for the two tour stops; nothing in the cited first-time-setup spec requires those anchors or those stops.,no,no,no anchor: cites a whole spec file,"await expect(page.locator(`[data-cn-route=""${route}""]`), `no [data-cn-route=""${route}""] anchor: ...`).toHaveCount(1)"
openspec/changes/archive/2026-06-13-case-types-04-property-doc-decision-tabs/tasks.md,TASK-CT-13,tests/e2e/case-types-tabs.spec.ts,admin settings surface renders the Case Type Management heading,dangling,Citation points at an archived change's tasks.md anchor TASK-CT-13 that is not present in the target file (anchor not found).,no,no,anchor not found in target file,"await expect(page.getByRole('heading', { name: 'Case Type Management' })).toBeVisible({ timeout: 15000 })"
openspec/changes/archive/2026-06-13-case-types-04-property-doc-decision-tabs/tasks.md,TASK-CT-13,tests/e2e/case-types-tabs.spec.ts,admin settings surface has an add-control for case types,dangling,Same archived tasks.md anchor TASK-CT-13 does not resolve in the target file; verdict is dangling regardless of the assertion.,no,no,anchor not found in target file,await expect(addBtn).toBeVisible({ timeout: 15000 })
openspec/changes/archive/2026-06-13-case-types-02-backend-validation/tasks.md,TASK-CT-08-SMOKE,tests/e2e/case-types-tabs.spec.ts,publish validation endpoint exists at the case-types route,dangling,Anchor TASK-CT-08-SMOKE not found in the archived tasks.md; the assertion is also only a not-500 reachability probe.,no,no,anchor not found in target file,expect(res.status()).toBeLessThan(500)
openspec/specs/status-transition-engine/spec.md,the-tasks-arrive-with-the-status,tests/e2e/checklist-per-status.spec.ts,"the tasks arrive with the status, and show in the Tasks pane",verified,"Asserts the case had no tasks before, that both checklist titles arrive on the transition, that each is state 'available', and that the pane shows them.",no,yes,resolves to a scenario,"expect(after.map((row) => String(row.title)).sort()).toEqual([ITEM.dossier, ITEM.inform].sort())"
openspec/specs/status-transition-engine/spec.md,an-admins-free-form-move-brings-them-too,tests/e2e/checklist-per-status.spec.ts,an admin's free-form move brings them too,verified,"Posts the free-form transition, asserts the case moved and that both checklist tasks were created by that path too.",no,yes,resolves to a scenario,"expect(tasks.map((row) => String(row.title)).sort()).toEqual([ITEM.dossier, ITEM.inform].sort())"
openspec/specs/status-transition-engine/spec.md,back-to-intake-and-forward-again,tests/e2e/checklist-per-status.spec.ts,back to intake and forward again keeps one set of tasks,verified,Re-enters the status and asserts the task count stays at two and the already-completed item is still 'completed'; the de-duplication invariant.,yes,yes,resolves to a scenario,"expect(after, 'a second entry must not double the work').toHaveLength(2)"
openspec/specs/status-transition-engine/spec.md,the-button-says-which-item-is-open,tests/e2e/checklist-per-status.spec.ts,the button says which item is still open,verified,"Asserts the transition is offered but guardsPassed false with failedGuards naming statusChecklist, the button disabled, and the reason naming the open item.",yes,yes,resolves to a scenario,"await expect(reason).toContainText(ITEM.onTime, { timeout: 20_000 })"
openspec/specs/status-transition-engine/spec.md,completing-the-task-frees-the-case,tests/e2e/checklist-per-status.spec.ts,completing the task frees the case,verified,"Asserts guardsPassed flips false to true on completing the task, the button becomes enabled and the move then succeeds with the new status stored.",yes,yes,resolves to a scenario,expect(after.body.transitions.find((row: any) => row.id === T.guardStart).guardsPassed).toBe(true)
openspec/specs/status-transition-engine/spec.md,an-optional-item-does-not-hold-the-case,tests/e2e/checklist-per-status.spec.ts,an optional item does not hold the case,verified,"Asserts an open OPTIONAL item leaves guardsPassed true, the button enabled and no blocking reason rendered.",yes,yes,resolves to a scenario,await expect(page.getByTestId(`case-transition-reason-${T.arrivalStart}`)).toHaveCount(0)
openspec/specs/status-transition-engine/spec.md,the-guard-fails-server-side-too,tests/e2e/checklist-per-status.spec.ts,the guard refuses the move posted straight to the API,verified,Posts the transition straight to the API and asserts a 409 naming statusChecklist and that the case is still in Intake; note the spec scenario carries an @e2e exclude.,yes,yes,resolves to a scenario,"expect(refused.status, JSON.stringify(refused.body)).toBe(409)"
openspec/specs/dashboard/spec.md,scenario-fresh-session-lands-on-the-dashboard,tests/e2e/dashboard-tiles.spec.ts,every KPI tile shows a number on the first load of a session,verified,"Asserts the tile count and that every tile value contains a digit on a hard first load, which is what the scenario states.",no,no,resolves to a scenario,"await expect(tile.locator('.cn-kpi-card__value'), `the KPI tile ""${label}"" should show a number, not a placeholder`).toHaveText(/\d/, { timeout: 15_000 })"
openspec/specs/dashboard/spec.md,kpi-tiles-render-on-a-fresh-load,tests/e2e/dashboard-tiles.spec.ts,every KPI tile shows a number on the first load of a session,dangling,Packet reports anchor not found in target file: dashboard/spec.md has no kpi-tiles-render-on-a-fresh-load anchor.,no,no,anchor not found in target file,none
openspec/specs/dashboard/spec.md,scenario-your-tasks-appear-once-with-days-left,tests/e2e/dashboard-tiles.spec.ts,"My work lists each of your open tasks once, with days left",verified,"Each seeded task appears exactly once, the table holds exactly three rows, and the near-due row reads its distance.",no,no,resolves to a scenario,"await expect(rows(table), 'My work holds the three seeded tasks and nothing else').toHaveCount(3)"
openspec/specs/dashboard/spec.md,one-work-table-with-days-left-and-row-actions,tests/e2e/dashboard-tiles.spec.ts,"My work lists each of your open tasks once, with days left",dangling,Packet reports anchor not found: dashboard/spec.md has no one-work-table-with-days-left-and-row-actions anchor.,no,no,anchor not found in target file,none
openspec/specs/dashboard/spec.md,scenario-you-complete-a-task-from-the-row,tests/e2e/dashboard-tiles.spec.ts,"a My work row opens the task, which is where Pick up and Complete are",smoke,"The cited scenario is Complete from the row (itself @e2e excluded); the test only asserts the row click lands on a /tasks URL, nothing about completing.",no,no,resolves to a scenario,"await expect(page).toHaveURL(/\/tasks\/[^/]+$/, { timeout: 15_000 })"
openspec/specs/dashboard/spec.md,one-work-table-with-days-left-and-row-actions,tests/e2e/dashboard-tiles.spec.ts,"a My work row opens the task, which is where Pick up and Complete are",dangling,Packet reports anchor not found: dashboard/spec.md has no one-work-table-with-days-left-and-row-actions anchor.,no,no,anchor not found in target file,none
openspec/specs/signalering-widgets/spec.md,scenario-overdue-and-near-deadline-cases-share-one-table,tests/e2e/dashboard-tiles.spec.ts,"Deadlines holds the overdue and the nearly due, overdue first and in red",verified,"Overdue row present once, reads days overdue, carries the danger class, and every danger row precedes the safe rows.",no,no,resolves to a scenario,await expect(overdueRow).toHaveClass(/cn-row--danger/)
openspec/specs/signalering-widgets/spec.md,one-deadlines-table-replaces-the-overdue-and-deadline-alert-tiles,tests/e2e/dashboard-tiles.spec.ts,"Deadlines holds the overdue and the nearly due, overdue first and in red",dangling,Packet reports anchor not found: signalering-widgets/spec.md has no one-deadlines-table-replaces-... anchor.,no,no,anchor not found in target file,none
openspec/specs/signalering-widgets/spec.md,scenario-closed-cases-stay-out,tests/e2e/dashboard-tiles.spec.ts,"a closed case stays off Deadlines, however late it was",verified,"The closed past-deadline case is asserted absent from Deadlines, and the four retired tiles are asserted gone too.",no,no,resolves to a scenario,await expect(rows(table).filter({ hasText: CLOSED_CASE })).toHaveCount(0)
openspec/specs/signalering-widgets/spec.md,one-deadlines-table-replaces-the-overdue-and-deadline-alert-tiles,tests/e2e/dashboard-tiles.spec.ts,"a closed case stays off Deadlines, however late it was",dangling,Packet reports anchor not found: signalering-widgets/spec.md has no one-deadlines-table-replaces-... anchor.,no,no,anchor not found in target file,none
openspec/specs/dashboard/spec.md,scenario-view-all-from-the-deadlines-table,tests/e2e/dashboard-tiles.spec.ts,View all on Deadlines opens the Cases list already filtered,verified,"Clicks View all, pins both filter keys on the resulting URL, and proves the list itself excludes the closed and out-of-window cases.",no,no,resolves to a scenario,expect(query.get('deadline[lte]')).toMatch(dateTokenPattern('@today+3d'))
openspec/specs/dashboard/spec.md,view-all-keeps-the-tiles-filter,tests/e2e/dashboard-tiles.spec.ts,View all on Deadlines opens the Cases list already filtered,dangling,Packet reports anchor not found: dashboard/spec.md has no view-all-keeps-the-tiles-filter anchor.,no,no,anchor not found in target file,none
openspec/specs/signalering-widgets/spec.md,,tests/e2e/dashboard-tiles.spec.ts,View all on Deadlines opens the Cases list already filtered,verified,"Anchorless whole-file citation, but signalering-widgets does carry a View all link navigates to filtered case list scenario, which this asserts end to end.",no,no,no anchor: cites a whole spec file,expect(query.get('isFinalStatus')).toBe('false')
openspec/specs/dashboard/spec.md,scenario-dash-004c-overdue-panel-with-view-all-link,tests/e2e/dashboard-tiles.spec.ts,View all on Deadlines opens the Cases list already filtered,verified,Covers the View all link half of DASH-004c; the panel MUST show all overdue cases half is not only untested but contradicted by the ROW_LIMIT truncation assertion.,no,no,resolves to a scenario,expect(query.get('isFinalStatus')).toBe('false')
openspec/specs/dashboard/spec.md,scenario-draft-case-types-are-absent,tests/e2e/dashboard-tiles.spec.ts,New case offers the published case type and not the draft,verified,Draft type asserted absent and the published one present in the same narrowed picker.,yes,no,resolves to a scenario,"await expect(options.filter({ hasText: DRAFT_TYPE }), 'a draft case type must never reach the picker').toHaveCount(0)"
openspec/specs/dashboard/spec.md,the-case-type-list-on-new-case-is-sorted-and-filtered,tests/e2e/dashboard-tiles.spec.ts,New case offers the published case type and not the draft,dangling,Packet reports anchor not found: dashboard/spec.md has no the-case-type-list-on-new-case-is-sorted-and-filtered anchor.,no,no,anchor not found in target file,none
openspec/specs/dashboard/spec.md,kpi-tiles-render-on-a-fresh-load,tests/e2e/pages.spec.ts,"the KPI tiles render numbers on a fresh load, not the widget fallback",dangling,Packet reports anchor not found: dashboard/spec.md has no kpi-tiles-render-on-a-fresh-load anchor.,no,no,anchor not found in target file,none
openspec/specs/case-management/spec.md,cases-index-page-renders-list-shell,tests/e2e/pages.spec.ts,renders list view with correct controls,verified,"Asserts the Cards/Table toggle, the Add control and the Actions control, which is the scenario's full THEN list.",no,yes,resolves to a scenario,"await expect(page.getByRole('button', { name: /^Add (Item|Case|Task)$/ })).toBeVisible()"
openspec/specs/task-management/spec.md,view-the-global-task-list,tests/e2e/pages.spec.ts,"renders list view with search and filters, and offers no Add",partial,"Asserts view-switcher chrome, the absent Add and the search field; never asserts a single task row or any of the six per-row fields the scenario names.",no,yes,resolves to a scenario,"await expect(page.getByRole('button', { name: 'Table' })).toBeVisible({ timeout: 15000 })"
openspec/specs/task-management/spec.md,view-the-global-task-list,tests/e2e/pages.spec.ts,"the Subject column shows the case title, not its uuid",verified,"Reads the Subject cell of the seeded row and requires the parent case TITLE, the scenario's parent case reference clause.",no,yes,resolves to a scenario,"await expect(seededRow.locator(`td:nth-child(${index + 1})`)).toHaveText(taskCaseTitle, { timeout: 20_000 })"
openspec/specs/my-work/spec.md,scenario-card-and-table-view,tests/e2e/pages.spec.ts,renders as a card index scoped to the current user,partial,Asserts sort buttons and a Cards control; never asserts card view is the default nor any of the five table columns the scenario enumerates.,no,no,resolves to a scenario,"await expect(page.getByRole('button', { name: /Cards/ }).first()).toBeVisible()"
openspec/specs/doorlooptijd-dashboard/spec.md,doorlooptijd-page-renders-heading,tests/e2e/pages.spec.ts,renders processing time analytics,verified,Asserts the page heading and SLA adherence content; note the spec still says Processing Time Analytics while the test pins the renamed heading.,no,yes,resolves to a scenario,"await expect(page.getByRole('heading', { name: 'Processing time', level: 2 })).toBeVisible({ timeout: 15000 })"
openspec/specs/admin-settings/spec.md,in-app-settings-page-renders-configuration-sections,tests/e2e/pages.spec.ts,renders the configuration section and its save control,partial,"Asserts one Save button plus a not-Internal-Server-Error body; none of the three section headings the scenario requires is asserted, and the comment admits one no longer exists.",no,yes,resolves to a scenario,"await expect(page.getByRole('button', { name: 'Save', exact: true })).toBeVisible({ timeout: 15000 })"
openspec/specs/admin-settings/spec.md,admin-settings-page-is-accessible,tests/e2e/spec-coverage/admin-settings.spec.ts,admin settings page is accessible to admin users,verified,Asserts the admin page renders the Case Type Management section; the nav entry and the ZGW mapping section half are not covered.,no,yes,resolves to a scenario,"await expect(page.getByRole('heading', { name: 'Case Type Management' })).toBeVisible({ timeout: 15000 })"
openspec/specs/admin-settings/spec.md,regular-users-cannot-access-admin-settings,tests/e2e/spec-coverage/admin-settings.spec.ts,regular users cannot access admin settings,partial,"Probes ANONYMOUS (storageState undefined), not the regular non-admin user the scenario names; a non-admin granted access stays green, and 403 is never asserted.",yes,yes,resolves to a scenario,expect(res.status()).not.toBe(200)
openspec/specs/admin-settings/spec.md,empty-case-type-list,tests/e2e/spec-coverage/admin-settings.spec.ts,case type list renders its management surface and add control,partial,Covers the Add control clause but deliberately declines the empty-state message and guidance the scenario is actually about.,no,yes,resolves to a scenario,"await expect(page.getByRole('button', { name: /Add (Item|Case Type)/ }).first()).toBeVisible({ timeout: 10000 })"
openspec/specs/admin-settings/spec.md,add-a-new-case-type,tests/e2e/spec-coverage/admin-settings.spec.ts,clicking add case type opens creation form,smoke,"Unconditional test.fixme: the body never runs, so no breakage of the create form, the isDraft default or the required fields can redden it.",yes,no,resolves to a scenario,"test.fixme(true, 'FIXME(#719): the creation form never surfaces its Save control — this overruns even the tripled test.slow() budget of 180s.')"
openspec/changes/page-topology-cleanup/specs/avg-processing-surface/spec.md,scenario-procest-hosts-no-processing-activities-page,tests/e2e/spec-coverage/avg-verwerkingenlogging.spec.ts,procest no longer hosts a processing-activities page,verified,Asserts the retired page's heading is gone under the real app id; the nav entry and the integrations gating clauses are not asserted.,no,no,resolves to a scenario,"await expect(page.getByRole('heading', { name: 'Processing activities (AVG)' })).toHaveCount(0)"
openspec/changes/page-topology-cleanup/specs/avg-processing-surface/spec.md,scenario-the-capability-is-reachable-in-openregister,tests/e2e/spec-coverage/avg-verwerkingenlogging.spec.ts,the processing-activity catalogue is served by OpenRegister,partial,"Asserts one OpenRegister endpoint answers 200 with an array; the review status, unclassified counter and inzageverzoek export the scenario names go unchecked.",no,no,resolves to a scenario,expect(res.status()).toBe(200)
openspec/changes/page-topology-cleanup/specs/avg-processing-surface/spec.md,scenario-the-capability-is-reachable-in-openregister,tests/e2e/spec-coverage/avg-verwerkingenlogging.spec.ts,the per-subject access export is served by OpenRegister,partial,Proves the route exists and validates a missing subject; never proves an inzageverzoek export is actually produced.,no,no,resolves to a scenario,expect(res.status()).not.toBe(404)
openspec/specs/initiator-selection/spec.md,agent-picks-an-initiator-type,tests/e2e/spec-coverage/brp-kvk-initiator.spec.ts,start-case flow offers Person / Company / Contact and stays skippable,verified,Asserts all three initiator types are offered and that the step stays skippable with the confirm disabled.,no,yes,resolves to a scenario,"await expect(dialog.getByRole('button', { name: 'Skip' })).toBeEnabled()"
openspec/specs/initiator-selection/spec.md,person-search-hits-the-brp-register-set,tests/e2e/spec-coverage/brp-kvk-initiator.spec.ts,person search lists a seeded personen-mock persona with BSN,verified,"Searches the seeded persona and asserts the result row carries name, BSN and birthdate, the scenario's three fields.",no,yes,resolves to a scenario,await expect(result).toContainText(`BSN ${PERSON.bsn}`)
openspec/specs/initiator-selection/spec.md,company-search-hits-the-kvk-register-set,tests/e2e/spec-coverage/brp-kvk-initiator.spec.ts,company search by pinned KvK number lists the fixture company,verified,Searches by the pinned KvK number and asserts the row carries handelsnaam and kvkNummer.,no,yes,resolves to a scenario,await expect(result).toContainText(`KVK ${COMPANY.kvk}`)
openspec/specs/initiator-selection/spec.md,contacts-source-degrades-gracefully,tests/e2e/spec-coverage/brp-kvk-initiator.spec.ts,"contact tab shows an explicit empty state, never an error toast",verified,"Waits for the contactsmenu response before judging, then asserts the explicit empty state and zero error toasts by role and class.",no,yes,resolves to a scenario,await expect(dialog.getByText('No contacts found')).toBeVisible({ timeout: 15_000 })
openspec/specs/initiator-selection/spec.md,selection-persists-on-the-case,tests/e2e/spec-coverage/brp-kvk-initiator.spec.ts,picked persona persists as projection and shows on case detail with source link,verified,"Resolves the stored requester uuid back to the brpPerson row and asserts initiatorType, initiatorSourceId and initiatorDisplayName individually.",yes,yes,resolves to a scenario,expect(person.citizenServiceNumber).toBe(PERSON.bsn)
openspec/specs/initiator-display/spec.md,initiator-visible-on-the-case,tests/e2e/spec-coverage/brp-kvk-initiator.spec.ts,picked persona persists as projection and shows on case detail with source link,verified,"Asserts the card's name, type and the BSN link resolving to the source record; the address the scenario also names is not asserted.",no,yes,resolves to a scenario,"await expect(link).toHaveAttribute('href', new RegExp(`/contacts/${String(saved.requester)}$`))"
openspec/specs/initiator-display/spec.md,no-initiator-no-clutter,tests/e2e/spec-coverage/brp-kvk-initiator.spec.ts,a case created without initiator renders no initiator block,verified,"Waits for the tab strip so absence is a decision, then asserts no initiator card plus an empty stored projection.",no,yes,resolves to a scenario,await expect(page.getByTestId('initiator-section')).toHaveCount(0)
openspec/specs/case-email-integration/spec.md,no-per-user-smtp-send-configuration-is-exposed,tests/e2e/spec-coverage/case-email-integration.spec.ts,shared-mailbox settings render without per-user SMTP send fields,verified,"Asserts zero SMTP-send credential inputs on the rendered settings section, which is the requirement's THEN stated directly.",yes,yes,resolves to a scenario,"await expect(page.locator('input[id*=""smtp"" i], input[name*=""smtp"" i]')).toHaveCount(0)"
openspec/specs/case-email-integration/spec.md,composer-is-the-leaf-nc-mail-not-a-dossiq-component,tests/e2e/spec-coverage/case-email-integration.spec.ts,"settings expose a Test connection control, not an outbound composer",smoke,"test.fixme(true) so the body never runs, and it asserts admin-settings buttons rather than the case compose flow opening an NC Mail draft.",no,no,resolves to a scenario,await expect(testConn).toBeVisible({ timeout: 10000 })
openspec/specs/deelzaak-support/spec.md,case-list-shows-sub-case-count,tests/e2e/spec-coverage/deelzaak-support.spec.ts,"the case list renders and may show an ""N deelzaken"" badge in a single batch",smoke,"test.fixme(true, 'FIXME(#719): data-dependent...') unconditionally: the body never runs, so the 'N deelzaken' badge requirement can never redden it.",no,no,resolves to a scenario,none
openspec/specs/deelzaak-support/spec.md,case-without-sub-cases-has-no-badge,tests/e2e/spec-coverage/deelzaak-support.spec.ts,"the case list renders and may show an ""N deelzaken"" badge in a single batch",smoke,Same unconditionally fixme'd test; the no-badge branch is additionally written as an if/else that annotates instead of asserting.,no,no,resolves to a scenario,none
openspec/specs/deelzaak-support/spec.md,sub-case-counts-batch-loaded-per-page,tests/e2e/spec-coverage/deelzaak-support.spec.ts,"the case list renders and may show an ""N deelzaken"" badge in a single batch",smoke,"Same unconditionally fixme'd test; the batch-query assertion is further guarded by if (countCalls.length > 0), so zero calls would pass.",no,no,resolves to a scenario,none
openspec/specs/deelzaak-support/spec.md,delete-parent-case-with-sub-cases-shows-warning,tests/e2e/spec-coverage/deelzaak-support.spec.ts,the sub-cases page delete control warns about orphans for a parent with sub-cases,partial,"The orphan-warning assertion sits inside if ((await warning.count()) > 0) with an annotation in the else, so a missing warning passes; nothing checks parentCase is nulled.",yes,yes,resolves to a scenario,await expect(page.locator('body')).not.toContainText('Internal Server Error')
openspec/specs/deelzaak-support/spec.md,delete-case-without-sub-cases-proceeds-normally,tests/e2e/spec-coverage/deelzaak-support.spec.ts,the sub-cases page delete control warns about orphans for a parent with sub-cases,smoke,Dialogs are auto-dismissed and nothing asserts a standard confirmation without a sub-case warning; the only unconditional assertion is the no-500 check.,yes,yes,resolves to a scenario,await expect(page.locator('body')).not.toContainText('Internal Server Error')
openspec/specs/deelzaak-support/spec.md,parent-case-shows-sub-cases-list,tests/e2e/spec-coverage/deelzaak-support.spec.ts,the Sub-cases tab renders either a list or an empty state without error,partial,"An OR over table-or-empty-state means the empty branch satisfies it; never asserts three rows or the title, status, assignee and deadline columns the scenario names.",no,yes,resolves to a scenario,expect(hasTable || hasEmpty).toBeTruthy()
openspec/specs/deelzaak-support/spec.md,parent-case-with-no-sub-cases-shows-empty-state,tests/e2e/spec-coverage/deelzaak-support.spec.ts,the Sub-cases tab renders either a list or an empty state without error,partial,"The same OR lets the table branch pass, so the 'No sub-cases yet' text is never required, and the Create Sub-case button the scenario demands is not asserted here.",no,yes,resolves to a scenario,expect(hasTable || hasEmpty).toBeTruthy()
openspec/specs/deelzaak-support/spec.md,case-without-sub-case-type-support-hides-section,tests/e2e/spec-coverage/deelzaak-support.spec.ts,the Sub-cases tab renders either a list or an empty state without error,smoke,"The scenario requires the section MUST NOT render; the test asserts a section DID render, so it can never observe the requirement (the spec itself notes it is unimplemented).",no,yes,resolves to a scenario,expect(hasTable || hasEmpty).toBeTruthy()
openspec/specs/deelzaak-support/spec.md,create-sub-case-from-parent-case-detail,tests/e2e/spec-coverage/deelzaak-support.spec.ts,"the Create sub-case control opens a filtered dialog when allowed, and is hidden otherwise",partial,"Accepts 'No allowed sub-case types' as a pass, never reads the dropdown's options against the parent's subCaseTypes, and never submits to check parentCase.",yes,yes,resolves to a scenario,await expect(page.getByText(/Sub-case type|Parent case type|No allowed sub-case types/i).first()).toBeVisible({ timeout: 8000 })
openspec/specs/deelzaak-support/spec.md,sub-case-creation-blocked-when-parent-has-no-sub-case-types,tests/e2e/spec-coverage/deelzaak-support.spec.ts,"the Create sub-case control opens a filtered dialog when allowed, and is hidden otherwise",smoke,Button-absent is handled as a valid state with an annotation and an early return; a wrongly visible Create Sub-case button would make the test take the happy path and still pass.,yes,yes,resolves to a scenario,await expect(page.locator('body')).not.toContainText('Internal Server Error')
